576.5779, 387.5281, 913.4677
576.0281, 386.7593, 913.2844
575.9880, 385.9401, 912.7294
575.8676, 385.2817, 912.0577
575.7569, 384.7721, 911.1808
576.1864, 384.6730, 910.2885
576.7961, 384.6735, 909.5687
577.6753, 384.9745, 909.3058
578.5156, 385.4342, 909.3477
579.3468, 385.1537, 908.9187
580.3181, 385.0441, 908.8000
581.2292, 385.2535, 908.4739
582.0502, 385.6141, 908.1279
582.8315, 385.8650, 907.7330
583.7032, 386.1648, 907.4329
584.2455, 386.9060, 907.7444
584.6478, 387.7766, 907.9931
585.2000, 388.5565, 908.2621
585.6025, 389.3871, 908.4226
586.1249, 390.0072, 909.0925
586.4659, 390.7982, 909.6110
586.3173, 391.4486, 910.2545
586.1274, 391.9891, 911.0182
585.3975, 392.0498, 911.6924
584.5475, 392.2294, 912.0574
583.7367, 392.6501, 912.2862
582.9067, 392.9603, 912.6404
582.5261, 393.8212, 912.4205
581.9258, 394.5420, 912.1956
581.0148, 394.9327, 912.2473
580.3942, 395.7231, 912.0911
580.0636, 396.5836, 912.2307
579.6614, 397.4033, 912.5983
579.4794, 398.3041, 912.8458
579.2374, 399.2344, 912.9103
578.7150, 400.0150, 912.6838
578.4919, 400.7555, 912.0652
578.3092, 401.3862, 911.3475
578.2855, 401.6465, 910.4015
577.9023, 401.7771, 909.4849
577.6397, 401.9288, 908.5815
577.4673, 401.9594, 907.6147
577.0143, 401.9894, 906.7951
576.7615, 402.2592, 905.9355
576.4385, 401.7485, 905.1569
576.2560, 401.3477, 904.2874
576.2532, 401.1262, 903.3062
576.3704, 400.6144, 902.5092
576.5474, 399.9528, 901.8210
576.2357, 399.3607, 901.1016
576.6144, 398.6700, 900.5845
576.7921, 397.7499, 900.4131
576.8410, 396.7902, 900.2308
577.4109, 395.9702, 900.1631
578.1008, 395.6501, 900.6385
578.6313, 395.2086, 901.2805
579.1223, 394.6373, 901.8509
579.4833, 394.1368, 902.6185
579.8450, 393.3362, 903.1399
579.7665, 392.4868, 903.6089
579.9680, 392.0376, 904.5511
579.7401, 391.9077, 905.4758
579.6817, 391.6989, 906.3456
580.0947, 391.0797, 906.9150
580.1867, 390.3412, 907.4717
580.0297, 389.6204, 908.0045
579.9926, 388.8503, 908.5153
579.7553, 387.9502, 908.7715
579.9186, 387.1892, 909.3073
580.1415, 386.5393, 909.9886
580.4850, 386.8685, 910.8038
580.7773, 387.5378, 911.5265
581.5292, 387.6871, 912.0380
582.0713, 388.3167, 912.4655
582.8741, 388.7366, 912.8914
583.6462, 389.2261, 912.8618
584.4376, 389.6758, 912.5110
585.2785, 390.0050, 912.2853
585.8176, 390.8031, 912.3409
586.4962, 391.5114, 912.1371
587.1637, 392.1904, 911.9153
587.4913, 392.8396, 911.3478
587.3786, 393.5984, 910.8210
587.0956, 394.3169, 910.2097
586.4938, 394.7869, 909.6188
585.6133, 395.1554, 909.7493
584.6128, 395.3048, 909.7654
583.6220, 395.2441, 909.7339
582.6513, 395.0723, 909.5750
581.7014, 394.8716, 909.4171
580.7713, 394.5106, 909.5561
579.9208, 394.0806, 909.7806
579.6704, 393.4807, 910.4816
579.5200, 392.8408, 911.2067
579.3207, 392.1212, 911.8461
578.6920, 391.5414, 912.2780
578.1635, 390.8424, 912.6416
577.9252, 389.8948, 912.9011
577.3267, 389.1357, 913.0834
576.9078, 388.3868, 913.4808
