0.77551 10.1699 0.40582
0.17881 10.7641 0.0835
-0.5998 10.299 0.43114
-0.98381 9.54853 0.74129
-1.72561 9.75648 0.20373
-2.34932 10.1716 -0.30899
-3.22403 9.68809 -0.60017
-3.51665 9.10582 0.23612
-4.2283 8.89483 -0.3279
-5.05069 9.37727 -0.51172
-5.79981 9.17523 0.17478
-5.9879 8.53151 -0.34475
-6.2805 7.84031 -0.67495
-6.53931 7.22676 0.04496
-7.25286 7.28095 0.81882
-8.16549 7.05296 0.44697
-8.63511 6.33241 0.2397
-8.17714 5.50897 0.65184
-8.33063 4.76375 0.26718
-8.73008 4.33264 -0.42782
-9.4502 3.76068 -0.54669
-10.1457 3.5866 0.13461
-10.2065 2.49944 0.06601
-9.55554 1.95893 -0.42808
-9.61597 1.1239 0.17796
-10.6162 0.88566 0.67639
-10.6198 0.21179 -0.2773
-9.79483 0.02291 -0.77766
-9.64261 -0.91007 -0.40799
-10.0196 -1.87092 -0.03799
-10.6052 -2.73247 -0.06157
-10.0816 -3.17215 0.4927
-9.27216 -3.65021 0.11006
-8.77138 -4.05546 -0.83475
-8.93845 -4.974 -0.33068
-8.93382 -5.58428 0.56547
-8.36108 -6.36649 0.98574
-7.54065 -6.27379 0.28126
-7.18379 -6.48195 -0.78195
-7.08468 -7.44923 -0.6835
-6.65767 -7.56785 0.41853
-5.71957 -7.70332 0.77852
-5.58832 -8.41661 -0.06927
-5.1153 -8.88115 -0.9902
-4.1859 -9.40933 -0.58593
-3.85379 -9.51457 0.4085
-2.94854 -9.61811 1.03517
-2.47174 -9.73767 0.01347
-2.1474 -9.62733 -0.98615
-1.31184 -10.0223 -0.38963
-1.01455 -10.2729 0.65298
-0.26615 -10.4894 0.1736
0.63544 -10.4969 -0.15804
1.10587 -9.69892 0.35406
1.86224 -9.3905 0.15028
2.43115 -10.2147 0.39524
3.11847 -10.1839 -0.37208
3.38322 -9.07415 -0.50839
3.67412 -8.61287 0.28413
4.53011 -8.63186 0.90117
5.42189 -8.83699 0.08383
6.24389 -8.54211 -0.50539
6.41091 -7.83965 0.27627
6.59612 -7.07149 0.52404
6.98777 -6.77771 -0.48271
7.98545 -6.88169 -0.88424
8.51673 -6.47501 -0.09723
8.462 -5.7137 0.36689
8.67149 -4.59668 0.12581
9.01139 -4.14382 -0.85041
9.78378 -3.73464 -0.23624
10.3872 -3.4175 0.49255
9.81406 -2.60599 0.95596
9.17325 -1.97741 0.43024
9.59397 -1.37177 -0.32956
10.4373 -0.79431 0.0341
10.3168 0.08321 0.63633
10.497 0.61691 -0.05907
10.6877 1.14587 -0.62212
10.3839 1.65076 0.29714
9.83949 2.44535 0.87368
9.78198 3.13644 0.28659
9.44108 3.31 -0.66309
8.61572 3.64148 -0.34132
8.37077 4.34169 0.19822
8.48781 5.32618 0.50124
8.56522 6.29133 0.51443
7.97937 6.04244 -0.33277
7.77696 6.89324 -0.83532
6.92997 7.14397 -0.23486
6.03594 7.29106 0.1852
5.55985 7.82643 0.73329
5.55484 8.82422 0.21775
5.05471 9.21921 -0.64538
4.18673 9.03271 -0.1662
3.56487 9.15744 0.67445
3.61821 10.1837 0.1034
2.7974 10.2481 -0.43929
2.07332 9.36246 -0.22695
1.28413 9.26934 0.58984
