7.5 0 -0
7.34779 1.40167 -0.313333
6.9003 2.73202 -0.621725  
6.18423 3.92463 -0.920311  
5.24184 4.92242 -1.20438  
4.12775 5.68136 -1.46946  
2.90485 6.17311 -1.71137  
1.63975 6.38641 -1.92628  
0.398065 6.32706 -2.11082  
-0.760077 6.01663 -2.26207  
-1.78381 5.49001 -2.37764  
-2.63445 4.79204 -2.45572  
-3.28718 3.97352 -2.49507  
-3.73161 3.08706 -2.49507  
-3.97102 2.18309 -2.45572  
-4.02055 1.30636 -2.37764  
-3.90452 0.493255 -2.26207  
-3.65321 -0.22984 -2.11082  
-3.29942 -0.847147 -1.92628  
-2.87516 -1.35295 -1.71137  
-2.40881 -1.75011 -1.46946  
-1.92305 -2.04784 -1.20438  
-1.43364 -2.25905 -0.920311  
-0.949225 -2.39747 -0.621725  
-0.472147 -2.47508 -0.313333  
-4.59243e-16 -2.5 -3.06162e-16  
0.472147 -2.47508 0.313333  
0.949225 -2.39747 0.621725  
1.43364 -2.25905 0.920311  
1.92305 -2.04784 1.20438  
2.40881 -1.75011 1.46946  
2.87516 -1.35295 1.71137  
3.29942 -0.847147 1.92628  
3.65321 -0.22984 2.11082  
3.90452 0.493255 2.26207  
4.02055 1.30636 2.37764  
3.97102 2.18309 2.45572  
3.73161 3.08706 2.49507  
3.28718 3.97352 2.49507  
2.63445 4.79204 2.45572  
1.78381 5.49001 2.37764  
0.760077 6.01663 2.26207  
-0.398065 6.32706 2.11082  
-1.63975 6.38641 1.92628  
-2.90485 6.17311 1.71137  
-4.12775 5.68136 1.46946  
-5.24184 4.92242 1.20438  
-6.18423 3.92463 0.920311  
-6.9003 2.73202 0.621725  
-7.34779 1.40167 0.313333  
-7.5 2.75546e-15 6.12323e-16  
-7.34779 -1.40167 -0.313333  
-6.9003 -2.73202 -0.621725  
-6.18423 -3.92463 -0.920311  
-5.24184 -4.92242 -1.20438  
-4.12775 -5.68136 -1.46946  
-2.90485 -6.17311 -1.71137  
-1.63975 -6.38641 -1.92628  
-0.398065 -6.32706 -2.11082  
0.760077 -6.01663 -2.26207  
1.78381 -5.49001 -2.37764  
2.63445 -4.79204 -2.45572  
3.28718 -3.97352 -2.49507  
3.73161 -3.08706 -2.49507  
3.97102 -2.18309 -2.45572  
4.02055 -1.30636 -2.37764  
3.90452 -0.493255 -2.26207  
3.65321 0.22984 -2.11082  
3.29942 0.847147 -1.92628  
2.87516 1.35295 -1.71137  
2.40881 1.75011 -1.46946  
1.92305 2.04784 -1.20438  
1.43364 2.25905 -0.920311  
0.949225 2.39747 -0.621725  
0.472147 2.47508 -0.313333  
1.37773e-15 2.5 -9.18485e-16  
-0.472147 2.47508 0.313333  
-0.949225 2.39747 0.621725  
-1.43364 2.25905 0.920311  
-1.92305 2.04784 1.20438  
-2.40881 1.75011 1.46946  
-2.87516 1.35295 1.71137  
-3.29942 0.847147 1.92628  
-3.65321 0.22984 2.11082  
-3.90452 -0.493255 2.26207  
-4.02055 -1.30636 2.37764  
-3.97102 -2.18309 2.45572  
-3.73161 -3.08706 2.49507  
-3.28718 -3.97352 2.49507  
-2.63445 -4.79204 2.45572  
-1.78381 -5.49001 2.37764  
-0.760077 -6.01663 2.26207  
0.398065 -6.32706 2.11082  
1.63975 -6.38641 1.92628  
2.90485 -6.17311 1.71137  
4.12775 -5.68136 1.46946  
5.24184 -4.92242 1.20438  
6.18423 -3.92463 0.920311  
6.9003 -2.73202 0.621725  
7.34779 -1.40167 0.313333  
