6,8,10,4,2
10,8,6,4,22,28,18,24,26,12,2,16,14,20,30
30,24,22,20,6,28,4,14,2,26,8,12,16,10,18,32
10,8,14,2,4,12,6
6,8,12,4,2,10
10,14,12,4,2,6,8
10,14,12,2,26,22,20,18,16,4,6,28,8,24
40,22,12,10,30,28,26,2,38,20,36,34,32,6,8,14,24,4,18,16
10,4,12,16,20,18,8,14,6,2
4,8,10,12,2,6
2,18,30,16,26,22,20,10,24,32,28,6,8,14,12,4
10,8,12,16,2,6,4,14
6,8,14,4,2,12,10
8,10,14,16,12,2,18,6,4
8,32,14,36,10,2,34,24,21,20,17,18,4,12,6,22,26,28
22,24,14,27,12,28,26,4,2,20,18,16,6,7
14,16,18,8,6,4,2,12,10
14,12,10,8,18,4,16,2,6
6,10,8,14,12,4,2
6,8,12,10,2,4
16,8,22,6,20,18,12,26,14,24,2,4,10
30,32,15,12,35,16,36,5,26,24,20,22,38,2,40,28,4,9,8,18
10,16,20,2,8,14,12,6,18,4
10,24,34,28,26,4,20,14,30,32,6,8,2,22,16,18,12
12,6,16,2,18,8,20,4,10,14
24,6,18,20,22,16,2,10,12,4,8,14
12,14,4,2,16,8,6,10
8,10,12,4,2,6
10,6,12,14,16,4,2,8
14,24,28,26,16,2,32,10,18,8,4,30,20,6,22,12
12,18,8,6,14,20,26,22,4,24,10,16,2
16,14,6,18,2,24,8,10,12,22,20,4
10,8,12,2,6,4
10,6,12,2,8,4
10,14,6,16,12,2,8,4
2,12,8,14,4,16,6,10
18,6,14,22,16,8,4,20,10,2,12
12,20,16,18,2,22,6,4,14,8,10,26,24
18,4,6,12,16,2,10,8,14,20
6,12,14,8,2,4,10
18,20,22,12,10,8,6,4,2,16,14
14,18,4,10,8,20,22,2,12,6,16
10,14,16,12,8,2,6,4
6,8,14,10,2,4,12
8,12,14,16,10,18,20,22,2,4,6
12,8,10,2,16,18,22,4,6,14,20
4,8,10,12,2,6
12,10,16,2,14,6,8,18,4
18,24,22,20,10,8,14,6,2,12,16,4
16,10,12,4,14,6,2,8
18,8,14,24,34,20,22,6,30,10,36,4,32,16,28,26,2,12
6,24,12,16,30,10,28,2,22,18,20,8,14,26,4
14,8,28,16,26,30,2,12,4,10,24,22,20,18,6
8,10,2,12,4,6
4,16,14,22,6,12,10,2,20,18,8
6,10,30,16,14,28,4,20,18,8,2,26,24,22,12
8,10,2,12,4,6
16,6,20,18,2,22,12,10,8,4,14
8,10,2,12,6,4
6,12,24,14,26,20,2,28,16,8,4,22,10,18
12,4,2,10,14,16,6,8
14,2,12,16,6,10,4,8
8,2,14,12,16,10,4,6
14,10,22,6,20,4,8,16,2,18,12
10,4,12,14,6,2,8
14,16,8,6,22,10,18,2,24,20,12,4
2,8,12,10,4,6
4,8,14,12,10,2,6
6,10,14,18,16,4,12,2,8
14,20,24,12,2,6,26,18,16,8,4,22,10
6,8,2,10,4
26,14,22,2,12,10,24,6,20,30,28,4,8,16,18
6,10,2,14,4,8,12
18,20,16,14,26,10,24,6,28,4,2,8,12,22
18,8,22,14,20,12,24,4,10,2,16,6
14,4,2,24,20,16,6,22,8,18,10,12
8,10,12,2,14,6,4
4,8,10,12,2,6
14,18,16,12,4,6,2,10,8
8,6,10,2,4
12,8,10,14,16,6,2,4
14,4,8,16,2,18,10,6,12
14,16,22,20,4,2,24,10,26,18,28,32,12,8,6,30
4,14,22,20,26,24,2,12,10,8,28,16,18,6
10,26,16,18,22,30,2,20,6,4,24,8,14,28,12
8,14,12,2,6,4,10
16,18,2,24,12,10,26,20,4,6,22,14,8
12,8,16,10,4,2,6,14
12,18,16,14,20,4,8,22,10,2,6
4,10,8,12,2,6
12,4,2,8,16,14,6,10
12,6,18,16,14,2,10,8,20,4
20,14,26,16,4,18,28,24,6,12,30,22,8,10,2
2,8,20,22,28,6,18,14,16,25,10,24,19,12
14,12,22,8,6,16,2,4,20,18,10
14,12,20,30,8,18,2,4,10,16,32,6,28,26,24,22
8,6,12,10,2,4
20,6,4,18,16,10,14,21,24,2,15,12
12,10,14,16,4,2,18,8,6
12,10,16,18,4,14,2,8,6
10,8,6,14,12,16,2,4
12,4,10,14,2,8,18,16,6
12,14,6,10,8,20,2,24,22,16,4,18
12,10,14,16,2,8,6,4
10,22,26,14,30,4,24,28,16,6,12,2,20,18,8
12,14,8,16,4,20,18,10,6,2
10,8,12,16,14,18,4,2,6
8,14,12,2,6,4,10
8,16,14,12,2,4,6,10
