23,21,56,0,0
14,26,26,34,0
22,34,20,24,0
34,66,0,0,0
27,14,22,37,0
30,24,46,0,0
32,30,16,22,0
38,25,37,0,0
41,27,32,0,0
23,24,18,35,0
30,70,0,0,0
35,27,18,20,0
15,21,21,22,21
26,28,19,27,0
16,43,41,0,0
23,30,24,23,0
17,29,17,37,0
23,30,47,0,0
27,28,45,0,0
35,65,0,0,0
43,20,37,0,0
36,19,29,16,0
31,43,26,0,0
27,22,51,0,0
31,18,27,24,0
20,20,23,37,0
42,26,32,0,0
17,30,53,0,0
38,15,47,0,0
44,56,0,0,0
19,18,19,23,21
28,21,27,24,0
32,20,48,0,0
47,53,0,0,0
26,25,22,27,0
20,19,18,43,0
23,26,25,26,0
31,21,15,33,0
33,30,37,0,0
23,27,50,0,0
28,27,45,0,0
19,17,23,41,0
32,24,44,0,0
28,31,41,0,0
34,27,39,0,0
21,32,21,26,0
31,20,24,25,0
51,24,25,0,0
21,38,41,0,0
24,39,37,0,0
40,27,19,14,0
32,20,48,0,0
37,63,0,0,0
28,28,31,13,0
20,24,24,32,0
28,28,44,0,0
37,14,49,0,0
46,54,0,0,0
33,15,25,27,0
30,26,22,22,0
39,20,19,22,0
23,77,0,0,0
37,16,47,0,0
21,27,29,23,0
36,21,43,0,0
23,29,48,0,0
34,22,28,16,0
26,23,23,28,0
46,54,0,0,0
25,23,52,0,0
21,31,14,34,0
17,21,19,12,31
21,15,27,37,0
36,64,0,0,0
26,19,55,0,0
17,26,31,26,0
40,14,46,0,0
20,16,15,18,31
44,56,0,0,0
39,18,43,0,0
24,22,20,34,0
27,47,26,0,0
38,21,24,17,0
25,26,28,21,0
23,21,16,14,26
25,24,14,23,14
26,39,35,0,0
16,43,41,0,0
19,27,26,28,0
19,20,46,15,0
42,31,27,0,0
37,26,37,0,0
16,16,14,54,0
40,24,36,0,0
40,27,33,0,0
29,23,21,27,0
30,36,34,0,0
27,22,27,24,0
35,23,17,25,0
16,26,17,18,23
22,19,59,0,0
34,24,42,0,0
49,51,0,0,0
20,34,46,0,0
23,29,20,28,0
16,19,23,42,0
28,31,15,26,0
25,36,39,0,0
28,23,28,21,0
27,14,31,28,0
33,33,34,0,0
19,26,17,38,0
27,73,0,0,0
49,24,27,0,0
8,92,0,0,0
23,33,44,0,0
17,28,34,21,0
20,37,43,0,0
41,21,38,0,0
37,49,14,0,0
20,34,46,0,0
22,16,36,26,0
21,39,19,21,0
20,27,22,31,0
25,31,22,22,0
29,27,13,31,0
38,21,41,0,0
38,24,38,0,0
22,25,19,34,0
22,18,32,28,0
13,26,18,43,0
20,34,15,31,0
30,21,25,24,0
15,32,32,21,0
24,29,47,0,0
23,14,20,22,21
19,25,18,38,0
35,16,49,0,0
18,23,59,0,0
53,16,31,0,0
15,37,48,0,0
34,21,45,0,0
22,25,25,28,0
22,25,23,30,0
30,15,21,34,0
35,23,21,21,0
30,16,54,0,0
30,23,21,26,0
16,27,57,0,0
19,25,56,0,0
25,15,38,22,0
22,78,0,0,0
28,72,0,0,0
45,55,0,0,0
39,21,40,0,0
38,25,37,0,0
18,18,26,11,27
26,25,49,0,0
17,18,46,19,0
15,19,36,30,0
25,41,34,0,0
21,30,15,34,0
23,16,23,38,0
28,35,37,0,0
19,35,15,31,0
23,21,56,0,0
35,27,38,0,0
17,35,48,0,0
31,22,20,27,0
18,9,18,23,32
16,29,17,38,0
38,39,23,0,0
21,40,16,23,0
16,23,20,17,24
26,24,50,0,0
25,33,27,15,0
14,34,27,25,0
21,27,52,0,0
44,31,25,0,0
34,19,47,0,0
24,27,49,0,0
28,17,28,27,0
18,24,36,22,0
29,22,49,0,0
24,19,26,31,0
14,17,16,30,23
21,42,37,0,0
20,51,29,0,0
25,53,22,0,0
21,28,15,36,0
24,23,53,0,0
18,24,10,17,31
53,21,26,0,0
17,23,24,36,0
16,24,17,43,0
39,22,24,15,0
26,12,16,46,0
37,22,41,0,0
17,27,22,34,0
34,14,52,0,0
27,24,49,0,0
23,36,41,0,0
23,16,37,24,0
23,31,46,0,0
26,20,54,0,0
38,62,0,0,0
20,30,11,39,0
34,19,28,19,0
34,17,27,22,0
18,36,16,30,0
19,36,45,0,0
15,19,20,17,29
26,29,45,0,0
13,20,16,15,36
26,15,59,0,0
22,16,21,26,15
17,29,25,29,0
34,25,41,0,0
20,12,26,20,22
24,76,0,0,0
23,29,18,30,0
9,21,29,17,24
21,25,54,0,0
17,23,60,0,0
24,76,0,0,0
19,22,59,0,0
27,15,58,0,0
23,15,18,15,29
33,21,46,0,0
36,27,37,0,0
41,33,26,0,0
17,26,57,0,0
18,26,56,0,0
26,18,26,30,0
37,34,29,0,0
28,24,48,0,0
23,34,43,0,0
14,35,22,29,0
32,68,0,0,0
33,20,47,0,0
19,28,31,22,0
38,62,0,0,0
58,42,0,0,0
31,32,37,0,0
41,15,20,24,0
25,32,43,0,0
28,29,43,0,0
22,44,34,0,0
18,21,17,44,0
47,53,0,0,0
37,25,38,0,0
25,26,21,28,0
45,55,0,0,0
19,30,51,0,0
20,33,47,0,0
41,12,47,0,0
28,12,25,35,0
17,28,27,28,0
32,21,47,0,0
19,20,34,27,0
33,21,23,23,0
34,15,51,0,0
37,63,0,0,0
34,12,29,25,0
23,33,16,28,0
26,29,18,27,0
20,18,14,15,33
34,13,29,24,0
34,23,24,19,0
34,66,0,0,0
14,24,16,46,0
33,28,39,0,0
39,36,25,0,0
26,27,47,0,0
17,38,45,0,0
25,31,44,0,0
31,46,23,0,0
35,21,44,0,0
30,23,47,0,0
30,70,0,0,0
23,19,58,0,0
16,29,26,29,0
23,31,46,0,0
32,19,37,12,0
26,18,27,29,0
23,37,40,0,0
45,55,0,0,0
30,44,26,0,0
28,18,54,0,0
13,36,21,30,0
32,33,35,0,0
28,36,36,0,0
20,15,20,22,23
34,14,52,0,0
17,18,36,29,0
34,19,47,0,0
41,12,30,17,0
16,14,70,0,0
31,15,34,20,0
26,28,46,0,0
33,18,49,0,0
14,30,29,27,0
14,19,46,21,0
22,28,50,0,0
26,74,0,0,0
28,22,50,0,0
30,22,31,17,0
33,67,0,0,0
32,68,0,0,0
35,27,38,0,0
30,37,33,0,0
27,24,13,36,0
67,33,0,0,0
24,25,51,0,0
19,36,45,0,0
13,23,64,0,0
23,19,58,0,0
37,63,0,0,0
20,34,25,21,0
19,30,19,32,0
22,15,19,14,30
27,22,51,0,0
13,14,21,16,36
17,22,61,0,0
25,31,44,0,0
29,18,53,0,0
23,19,23,35,0
17,45,38,0,0
21,30,49,0,0
12,22,29,37,0
14,20,22,21,23
25,20,16,39,0
26,21,53,0,0
30,22,31,17,0
19,16,31,34,0
15,34,51,0,0
16,45,39,0,0
30,29,41,0,0
24,25,51,0,0
53,22,25,0,0
20,32,13,35,0
55,45,0,0,0
28,33,18,21,0
14,29,23,19,15
35,27,23,15,0
22,28,24,26,0
20,30,50,0,0
26,17,57,0,0
18,27,55,0,0
27,15,58,0,0
33,27,22,18,0
21,23,56,0,0
23,28,49,0,0
21,24,14,41,0
16,18,21,45,0
28,14,58,0,0
30,32,38,0,0
17,26,29,28,0
23,35,22,20,0
18,31,22,29,0
28,27,45,0,0
28,21,51,0,0
36,64,0,0,0
22,21,20,37,0
33,21,46,0,0
15,18,17,50,0
29,71,0,0,0
20,27,30,23,0
36,64,0,0,0
37,63,0,0,0
23,17,28,32,0
16,22,12,26,24
15,38,28,19,0
17,39,44,0,0
21,17,13,20,29
17,27,56,0,0
25,25,50,0,0
36,25,39,0,0
21,27,37,15,0
26,22,17,35,0
27,19,25,29,0
48,52,0,0,0
48,52,0,0,0
29,21,25,25,0
48,19,33,0,0
19,22,33,26,0
27,19,32,22,0
32,25,43,0,0
20,35,45,0,0
40,27,33,0,0
21,19,49,11,0
20,38,24,18,0
23,77,0,0,0
30,36,34,0,0
23,30,47,0,0
14,27,17,16,26
27,25,23,25,0
28,34,38,0,0
25,30,45,0,0
19,26,22,33,0
34,28,38,0,0
41,59,0,0,0
30,20,50,0,0
24,22,54,0,0
22,22,17,39,0
18,23,59,0,0
28,18,19,35,0
24,23,22,31,0
14,43,43,0,0
50,16,34,0,0
25,22,53,0,0
18,19,14,23,26
27,34,22,17,0
24,23,18,35,0
46,54,0,0,0
26,27,47,0,0
28,25,28,19,0
20,34,46,0,0
46,54,0,0,0
24,20,56,0,0
35,22,43,0,0
19,18,25,38,0
36,30,34,0,0
16,54,30,0,0
23,34,43,0,0
34,66,0,0,0
36,32,32,0,0
47,53,0,0,0
20,28,30,22,0
44,56,0,0,0
29,39,32,0,0
22,34,22,22,0
23,47,30,0,0
23,36,41,0,0
38,21,41,0,0
48,52,0,0,0
20,26,24,30,0
17,17,15,24,27
42,58,0,0,0
16,29,55,0,0
17,19,64,0,0
25,27,48,0,0
33,67,0,0,0
39,24,37,0,0
25,27,19,29,0
36,19,45,0,0
22,21,16,41,0
26,20,24,30,0
27,18,17,38,0
19,22,59,0,0
20,26,23,31,0
24,13,20,7,36
20,19,13,48,0
17,22,61,0,0
27,23,50,0,0
17,24,18,41,0
19,17,21,43,0
29,17,16,38,0
17,14,12,57,0
21,23,56,0,0
17,47,36,0,0
39,19,24,18,0
23,27,50,0,0
24,35,41,0,0
18,35,47,0,0
54,46,0,0,0
46,54,0,0,0
19,30,30,21,0
29,12,34,25,0
23,34,23,20,0
22,43,18,17,0
39,28,33,0,0
31,22,19,28,0
29,28,21,22,0
32,20,48,0,0
18,24,13,45,0
21,26,53,0,0
27,33,40,0,0
25,16,29,30,0
25,23,19,33,0
15,32,33,20,0
23,23,54,0,0
27,32,22,19,0
21,27,21,31,0
35,26,39,0,0
22,19,21,38,0
22,26,52,0,0
21,13,66,0,0
17,37,46,0,0
18,26,56,0,0
18,19,63,0,0
24,25,51,0,0
26,24,50,0,0
20,33,47,0,0
36,22,21,21,0
31,16,53,0,0
30,17,53,0,0
18,25,31,26,0
11,89,0,0,0
19,27,54,0,0
38,62,0,0,0
28,22,19,31,0
32,28,40,0,0
30,21,26,23,0
24,34,16,26,0
17,29,28,26,0
19,31,22,28,0
18,31,51,0,0
26,19,55,0,0
13,21,66,0,0
15,43,19,23,0
18,82,0,0,0
30,70,0,0,0
19,26,24,31,0
22,21,28,29,0
44,56,0,0,0
17,29,22,32,0
26,74,0,0,0
27,36,37,0,0
41,20,39,0,0
18,22,34,13,13
19,19,14,48,0
37,32,31,0,0
31,19,50,0,0
19,32,49,0,0
26,28,46,0,0
28,16,27,29,0
37,27,22,14,0
20,26,54,0,0
17,28,32,23,0
24,26,31,19,0
19,17,18,46,0
26,19,24,31,0
34,18,48,0,0
25,18,29,28,0
18,25,24,33,0
28,19,35,18,0
20,23,16,41,0
19,23,28,30,0
27,42,31,0,0
15,33,52,0,0
24,23,53,0,0
26,30,16,28,0
28,35,37,0,0
22,37,41,0,0
22,25,53,0,0
19,34,47,0,0
19,30,24,27,0
43,57,0,0,0
21,25,54,0,0
36,64,0,0,0
18,15,17,50,0
42,58,0,0,0
20,31,49,0,0
29,21,50,0,0
10,18,49,23,0
18,32,50,0,0
44,26,30,0,0
22,30,48,0,0
17,12,25,46,0
22,18,60,0,0
26,24,50,0,0
